,ageEstimate,companyFollowerCount,companyName,companyStaffCount,companyUrn,connectionsCount,country,followable,followersCount,genderEstimate,isPremium,mbrLocation,mbrLocationCode,mbrTitle,memberUrn,posLocation,posTitle,positionId,avgMemberPosDuration,avgCompanyPosDuration,cluster
376,36,154,Mullane & Lindsay Solicitors,17,urn:li:company:1935517,500,au,1,729,female,0,"Newcastle, Australia","urn:li:fs_region:(au,4902)",Senior Associate at Jenkins Legal Services,urn:li:member:102552143,"Sydney, Australia",Solicitor,304781,1044.6667,2051.3,1
377,36,58,Jenkins Legal Services,7,urn:li:company:4830899,500,au,1,729,female,0,"Newcastle, Australia","urn:li:fs_region:(au,4902)",Senior Associate at Jenkins Legal Services,urn:li:member:102552143,"Sydney, Australia",Senior Associate,32934266,1044.6667,214,0
378,36,206,Newcastle Law Society,4,urn:li:company:1754079,500,au,1,729,female,0,"Newcastle, Australia","urn:li:fs_region:(au,4902)",Senior Associate at Jenkins Legal Services,urn:li:member:102552143,"Newcastle, Australia",Treasurer,32934268,1044.6667,1308.7143,0
379,37,2128,Property NSW,300,urn:li:company:314796,219,au,1,218,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Experienced Project Assistant Accountant,urn:li:member:102602988,SYDNEY NSW,Assistant Management Accountant - Projects,225702,2983,628.2574,1
380,48,470336,WorleyParsons,22610,urn:li:company:6677,500,au,1,1255,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Lead Electrical Engineer at WorleyParsons,urn:li:member:10260651,"Perth, Australia",Lead Electrical Engineer,306357,874.2222,893.6755,1
381,48,470336,WorleyParsons,22610,urn:li:company:6677,500,au,1,1255,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Lead Electrical Engineer at WorleyParsons,urn:li:member:10260651,"Perth, Australia",Senior Project Engineer,306358,874.2222,893.6755,1
382,48,470336,WorleyParsons,22610,urn:li:company:6677,500,au,1,1255,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Lead Electrical Engineer at WorleyParsons,urn:li:member:10260651,"Perth, Australia",Principal Electrical Engineer,306359,874.2222,893.6755,1
383,48,1515175,Chevron,70181,urn:li:company:2192,500,au,1,1255,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Lead Electrical Engineer at WorleyParsons,urn:li:member:10260651,"Onslow, Western Australia",Client Representative - Electrical & Instrumentation Engineering - Wheatstone LNG,306360,874.2222,959.3462,1
384,48,470336,WorleyParsons,22610,urn:li:company:6677,500,au,1,1255,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Lead Electrical Engineer at WorleyParsons,urn:li:member:10260651,"Perth, Australia",Acting Electrical Engineering Discipline Manager,306361,874.2222,893.6755,1
385,48,470336,WorleyParsons,22610,urn:li:company:6677,500,au,1,1255,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Lead Electrical Engineer at WorleyParsons,urn:li:member:10260651,"Perth, Australia",Lead Electrical Engineer,306362,874.2222,893.6755,1
386,48,470336,WorleyParsons,22610,urn:li:company:6677,500,au,1,1255,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Lead Electrical Engineer at WorleyParsons,urn:li:member:10260651,"Perth, Australia",Lead Electrical Engineer,306364,874.2222,893.6755,1
387,48,470336,WorleyParsons,22610,urn:li:company:6677,500,au,1,1255,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Lead Electrical Engineer at WorleyParsons,urn:li:member:10260651,"Perth, Australia",Lead Electrical Engineer,306365,874.2222,893.6755,1
388,48,6262,Transfield Worley,219,urn:li:company:1412118,500,au,1,1255,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Lead Electrical Engineer at WorleyParsons,urn:li:member:10260651,"Perth Area, Australia",Lead Electrical Engineer,306370,874.2222,872.2101,1
389,48,8609,Lycopodium Limited,422,urn:li:company:153993,500,au,1,1255,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Lead Electrical Engineer at WorleyParsons,urn:li:member:10260651,"Sydney, Australia",Senior/Lead Electrical Engineer,306373,874.2222,785.2793,1
390,48,296175,BAE Systems,44769,urn:li:company:1882,500,au,1,1255,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Lead Electrical Engineer at WorleyParsons,urn:li:member:10260651,"Sydney, Australia",Facilities Maintenance Manager,306375,874.2222,1335.2089,1
391,44,5211,HBF Health,674,urn:li:company:24789,274,au,1,274,male,0,"Perth Area, Australia","urn:li:fs_region:(au,4905)",Digital Tech Lead at HBF Health,urn:li:member:10263423,"Sydney, Australia",Digital Tech Lead,25965,943.5,861.1807,1
392,44,14331,"Birchman, an SMS Management & Technology company",1270,urn:li:company:98264,274,au,1,274,male,0,"Perth Area, Australia","urn:li:fs_region:(au,4905)",Digital Tech Lead at HBF Health,urn:li:member:10263423,"Sydney, Australia",Software Architect,25966,943.5,887.6525,1
393,44,4739,Beacon,305,urn:li:company:24125,274,au,1,274,male,0,"Perth Area, Australia","urn:li:fs_region:(au,4905)",Digital Tech Lead at HBF Health,urn:li:member:10263423,"Sydney, Australia",Senior Software Developer,25967,943.5,1214.125,1
394,44,7019,Immersive Technologies,177,urn:li:company:24002,274,au,1,274,male,0,"Perth Area, Australia","urn:li:fs_region:(au,4905)",Digital Tech Lead at HBF Health,urn:li:member:10263423,"Sydney, Australia",Team Lead,25969,943.5,961.8482,1
395,40,324676,Cushman & Wakefield,32547,urn:li:company:4060,472,au,1,476,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Data & Scheduling Manager at Cushman & Wakefield,urn:li:member:10263712,"Melbourne, Australia",Contract Manager | Department of Treasury and Finance Account ,220186,1080.5,762.5639,1
396,40,324676,Cushman & Wakefield,32547,urn:li:company:4060,472,au,1,476,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Data & Scheduling Manager at Cushman & Wakefield,urn:li:member:10263712,"Melbourne, Australia",Contract Administrator I Australia Post Account,220187,1080.5,762.5639,1
397,40,73,Swan Services Pty Ltd,16,urn:li:company:2164604,472,au,1,476,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Data & Scheduling Manager at Cushman & Wakefield,urn:li:member:10263712,"Melbourne, Australia",Facilities Assistant,220188,1080.5,924.186,1
398,40,945,Amazing Colombia S.A.,79,urn:li:company:2117263,472,au,1,476,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Data & Scheduling Manager at Cushman & Wakefield,urn:li:member:10263712,"Bogota, Colombia",Functional Consultant,220189,1080.5,705.25,1
399,40,324676,Cushman & Wakefield,32547,urn:li:company:4060,472,au,1,476,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Data & Scheduling Manager at Cushman & Wakefield,urn:li:member:10263712,"Melbourne, Australia",Data & Scheduling Manager,30615774,1080.5,762.5639,0
400,40,324676,Cushman & Wakefield,32547,urn:li:company:4060,472,au,1,476,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Data & Scheduling Manager at Cushman & Wakefield,urn:li:member:10263712,"Melbourne, Australia",Data & Scheduling Manager,32936506,1080.5,762.5639,0
401,44,20763,Fujitsu Australia Limited,2077,urn:li:company:991823,500,au,1,641,male,0,"Perth Area, Australia","urn:li:fs_region:(au,4905)",Operations Director at FrontierDC - data centre's virtually anywhere,urn:li:member:102683185,"Sydney, Australia",Senior Technical Architect,311783,858,911.4856,1
402,44,20763,Fujitsu Australia Limited,2077,urn:li:company:991823,500,au,1,641,male,0,"Perth Area, Australia","urn:li:fs_region:(au,4905)",Operations Director at FrontierDC - data centre's virtually anywhere,urn:li:member:102683185,"Perth, Australia",Senior Consultant,311785,858,911.4856,1
403,36,37,Utonic Beverages Pty Ltd,5,urn:li:company:15176966,500,au,1,689,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Accredited sports dietitian working in high performance sport.,urn:li:member:102701422,Australia,Dietitian & science and research team leader,159366,882.5,897.0691,1
404,36,4947,Collingwood Football Club,198,urn:li:company:724114,500,au,1,689,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Accredited sports dietitian working in high performance sport.,urn:li:member:102701422,"Melbourne, Australia",Sports performance dietitian,159367,882.5,999.5559,1
405,36,3975,Melbourne Victory Football Club,134,urn:li:company:3026955,500,au,1,689,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Accredited sports dietitian working in high performance sport.,urn:li:member:102701422,"Sydney, Australia",Consultant Dietitian,159368,882.5,759.5672,1
406,36,91391,Victoria University,3653,urn:li:company:245820,500,au,1,689,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Accredited sports dietitian working in high performance sport.,urn:li:member:102701422,"Melbourne, Australia",Casual lecturer,159369,882.5,953.0993,1
407,36,3570,Western Bulldogs,224,urn:li:company:124190,500,au,1,689,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Accredited sports dietitian working in high performance sport.,urn:li:member:102701422,"Sydney, Australia",Team Dietitian,159370,882.5,846.8048,1
408,36,9039,Meat & Livestock Australia,302,urn:li:company:707606,500,au,1,689,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Accredited sports dietitian working in high performance sport.,urn:li:member:102701422,"Sydney, Australia","Project Officer, Nutrition",159371,882.5,1000.4909,1
409,48,174247,QUT (Queensland University of Technology),7610,urn:li:company:165624,500,au,1,1983,female,0,"Brisbane Area, Australia","urn:li:fs_region:(au,4909)","Professor and Head, School of Clinical Sciences at Queensland University of Technology",urn:li:member:102801569,"Brisbane, Australia","Professor and Head, School of Clinical Sciences",154045,2739.3333,867.1346,1
410,48,9337,Pharmaceutical Society of Australia,205,urn:li:company:1659314,500,au,1,1983,female,0,"Brisbane Area, Australia","urn:li:fs_region:(au,4909)","Professor and Head, School of Clinical Sciences at Queensland University of Technology",urn:li:member:102801569,"Brisbane, Australia",President - Queensland Branch,154046,2739.3333,894.2336,1
411,48,181090,The University of Queensland,10735,urn:li:company:166664,500,au,1,1983,female,0,"Brisbane Area, Australia","urn:li:fs_region:(au,4909)","Professor and Head, School of Clinical Sciences at Queensland University of Technology",urn:li:member:102801569,"Brisbane, Australia","Associate Professor, Quality Use of Medicines (School of Pharmacy)",154047,2739.3333,869.8554,1
412,35,3853,eHealth NSW,567,urn:li:company:9846832,500,au,1,3466,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)","Enterprise Solutions Expert - Senior BA, Change Management, Agile Project Management Practitioner, KRONOS SME, Allocate SME, WFM Systems expertise",urn:li:member:10284704,"Gladesville, New South Wales, Australia",Medical & Dental Rostering Solution Lead - Senior BA,274722,274,564.5189,1
413,35,3853,eHealth NSW,567,urn:li:company:9846832,500,au,1,3466,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)","Enterprise Solutions Expert - Senior BA, Change Management, Agile Project Management Practitioner, KRONOS SME, Allocate SME, WFM Systems expertise",urn:li:member:10284704,"Sydney, Australia",Implementation Assurance Testing Manager,274723,274,564.5189,1
414,35,3853,eHealth NSW,567,urn:li:company:9846832,500,au,1,3466,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)","Enterprise Solutions Expert - Senior BA, Change Management, Agile Project Management Practitioner, KRONOS SME, Allocate SME, WFM Systems expertise",urn:li:member:10284704,"Sydney Area, Australia",Implementation Lead - Senior Business Analyst,274724,274,564.5189,1
415,35,17712,George Weston Foods,1542,urn:li:company:26114,500,au,1,3466,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)","Enterprise Solutions Expert - Senior BA, Change Management, Agile Project Management Practitioner, KRONOS SME, Allocate SME, WFM Systems expertise",urn:li:member:10284704,"Sydney, Australia",Senior BA & Change Consultant - Kronos,274725,274,957.6596,1
416,35,17652,GrainCorp,1461,urn:li:company:38948,500,au,1,3466,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)","Enterprise Solutions Expert - Senior BA, Change Management, Agile Project Management Practitioner, KRONOS SME, Allocate SME, WFM Systems expertise",urn:li:member:10284704,"Sydney, Australia",Time and Attendance Automation Change/Training Consultant,274726,274,896.2399,1
417,35,21826,Ramsay Health Care,4932,urn:li:company:41224,500,au,1,3466,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)","Enterprise Solutions Expert - Senior BA, Change Management, Agile Project Management Practitioner, KRONOS SME, Allocate SME, WFM Systems expertise",urn:li:member:10284704,"Sydney, Australia",NSW Kronos Training and Support Consultant,274727,274,1117.47,1
418,35,12325,Sydney Trains,4737,urn:li:company:3569745,500,au,1,3466,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)","Enterprise Solutions Expert - Senior BA, Change Management, Agile Project Management Practitioner, KRONOS SME, Allocate SME, WFM Systems expertise",urn:li:member:10284704,Sydney,Enterprise Agreement Technical Business Analyst,274728,274,669.5016,1
419,35,53829,Kronos Incorporated,6808,urn:li:company:3059,500,au,1,3466,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)","Enterprise Solutions Expert - Senior BA, Change Management, Agile Project Management Practitioner, KRONOS SME, Allocate SME, WFM Systems expertise",urn:li:member:10284704,"Sydney, Australia",Workforce Management Application Consultant II,274729,274,1113.4716,1
420,35,1243642,Thomson Reuters,61458,urn:li:company:1400,500,au,1,3466,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)","Enterprise Solutions Expert - Senior BA, Change Management, Agile Project Management Practitioner, KRONOS SME, Allocate SME, WFM Systems expertise",urn:li:member:10284704,Sydney,"Governance, Risk & Compliance Implementation Consultant",274730,274,1035.8448,1
421,35,283364,Mercer,22672,urn:li:company:2423,500,au,1,3466,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)","Enterprise Solutions Expert - Senior BA, Change Management, Agile Project Management Practitioner, KRONOS SME, Allocate SME, WFM Systems expertise",urn:li:member:10284704,"Sydney, Australia",MSSD Team Leader (Workforce Intelligence Software) - Associate,274731,274,1185.6723,1
422,35,6195,Patrick,766,urn:li:company:6728,500,au,1,3466,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)","Enterprise Solutions Expert - Senior BA, Change Management, Agile Project Management Practitioner, KRONOS SME, Allocate SME, WFM Systems expertise",urn:li:member:10284704,"Sydney, Australia",UNIX Systems Administrator,274732,274,1197.765,1
423,35,71250,Lexmark,11005,urn:li:company:2980,500,au,1,3466,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)","Enterprise Solutions Expert - Senior BA, Change Management, Agile Project Management Practitioner, KRONOS SME, Allocate SME, WFM Systems expertise",urn:li:member:10284704,"Sydney, Australia",Technical Support Analyst,274733,274,1203.3429,1
424,35,212547,Unisys,24953,urn:li:company:1281,500,au,1,3466,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)","Enterprise Solutions Expert - Senior BA, Change Management, Agile Project Management Practitioner, KRONOS SME, Allocate SME, WFM Systems expertise",urn:li:member:10284704,"Sydney, Australia",Server/Desktop Support Engineer - Contract,274734,274,1267.1671,1
425,35,13344,Sensis,2050,urn:li:company:226774,500,au,1,3466,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)","Enterprise Solutions Expert - Senior BA, Change Management, Agile Project Management Practitioner, KRONOS SME, Allocate SME, WFM Systems expertise",urn:li:member:10284704,"Sydney, Australia",Online Advertising Consultant,274735,274,940.8154,1
426,37,10724,Australian Government,4609,urn:li:company:8252,125,au,1,125,male,0,"Canberra, Australia","urn:li:fs_region:(au,4893)",Senior Development Strategist at Australian Government,urn:li:member:10284734,"Canberra, Australia",Senior Analyst Programmer,172609,821,1164.3289,1
427,37,14189,Australian Government Department of Human Services,6131,urn:li:company:259021,125,au,1,125,male,0,"Canberra, Australia","urn:li:fs_region:(au,4893)",Senior Development Strategist at Australian Government,urn:li:member:10284734,"Sydney, Australia",Analyst Programmer,172611,821,798.5472,1
428,37,10724,Australian Government,4609,urn:li:company:8252,125,au,1,125,male,0,"Canberra, Australia","urn:li:fs_region:(au,4893)",Senior Development Strategist at Australian Government,urn:li:member:10284734,"Sydney, Australia",Analyst Programmer,172613,821,1164.3289,1
